---------- Counts of Element Pb ----------
row	column	line1	line2	ratio
6	2	0	0	0.000000
6	3	20	16	1.273999
6	4	0	0	0.000000
6	5	0	0	0.000000
6	6	19	24	0.787420
6	7	16	17	0.912381
6	8	0	0	0.000000
6	9	13	0	0.000000
6	10	0	0	0.000000
6	11	0	0	0.000000
6	12	0	0	0.000000
6	13	0	0	0.000000
6	14	0	0	0.000000
6	15	8	0	0.000000
6	16	24	21	1.136424
6	17	54	35	1.527801
6	18	56	60	0.931444
6	19	74	37	1.974023
6	20	68	42	1.602040
6	21	53	47	1.124983
6	22	68	40	1.683896
6	23	50	44	1.131901
6	24	56	0	0.000000
6	25	60	44	1.356705
6	26	78	63	1.232808
6	27	115	68	1.675592
6	28	133	85	1.557881
6	29	121	82	1.471144
6	30	119	74	1.599477
6	31	91	56	1.607860
6	32	109	65	1.672171
6	33	106	59	1.787910
6	34	104	81	1.281724
6	35	94	62	1.507858
6	36	92	53	1.723547
6	37	130	88	1.474309
6	38	177	106	1.671584
6	39	120	98	1.225668
6	40	83	58	1.417319
6	41	56	31	1.781263
6	42	65	26	2.443374
6	43	62	31	1.965514
6	44	69	38	1.792583
6	45	51	33	1.529064
6	46	47	39	1.200285
6	47	58	37	1.540727
6	48	71	56	1.263630
6	49	91	44	2.044616
6	50	94	61	1.528649
6	51	0	0	0.000000
6	52	108	60	1.787712
6	53	75	62	1.202038
6	54	77	56	1.368614
6	55	66	42	1.553090
6	56	85	55	1.534944
6	57	78	62	1.248217
6	58	72	55	1.312517
6	59	42	49	0.868354
6	60	38	21	1.814946
6	61	24	0	0.000000
6	62	0	0	0.000000
6	63	17	0	0.000000
6	64	0	0	0.000000
6	65	0	0	0.000000
6	66	33	22	1.536295
6	67	0	0	0.000000
6	68	0	0	0.000000
6	69	0	0	0.000000
6	70	20	0	0.000000
6	71	0	0	0.000000
6	72	21	20	1.041437
6	73	0	0	0.000000
6	74	25	0	0.000000
6	75	19	15	1.226206
6	76	0	0	0.000000
7	0	0	0	0.000000
7	1	29	13	2.148062
7	2	0	0	0.000000
7	3	31	16	1.957621
7	4	30	0	0.000000
7	5	24	0	0.000000
7	6	0	0	0.000000
7	7	0	0	0.000000
7	8	15	0	0.000000
7	9	0	0	0.000000
7	10	0	0	0.000000
7	11	0	0	0.000000
7	12	0	0	0.000000
7	13	5	0	0.000000
7	14	14	8	1.666667
