---------- Thickness Values (um) of PbWhite ----------
row	column	thickness
40	14	5.484702
40	15	4.178693
40	16	3.210012
40	17	4.940886
40	18	4.590242
40	19	5.340412
40	20	0.000000
40	21	4.080703
40	22	3.600218
40	23	0.000000
40	24	4.025048
40	25	4.682352
40	26	4.696914
40	27	2.927742
40	28	4.360705
40	29	4.829267
40	30	4.234072
40	31	0.000000
40	32	4.151924
40	33	5.247378
40	34	5.189657
40	35	5.010318
40	36	2.799236
40	37	4.653272
40	38	6.306133
40	39	4.493357
40	40	5.093168
40	41	4.157990
40	42	4.204676
40	43	6.269072
40	44	5.834652
40	45	6.173635
40	46	3.877048
40	47	5.722551
40	48	2.342239
40	49	3.917864
40	50	0.000000
40	51	3.740386
40	52	3.245470
40	53	4.713149
40	54	4.211794
40	55	0.000000
40	56	4.199882
40	57	5.824116
40	58	3.507520
40	59	3.053330
40	60	0.000000
40	61	5.418709
40	62	3.735028
40	63	4.976728
40	64	3.188509
40	65	4.297231
40	66	2.478033
40	67	2.700219
40	68	0.000000
40	69	5.499037
40	70	3.691058
40	71	3.064242
40	72	0.000000
40	73	0.000000
40	74	0.000000
40	75	0.000000
40	76	0.000000
41	0	0.000000
41	1	0.000000
41	2	2.411344
41	3	2.059862
41	4	4.665358
41	5	6.331119
41	6	0.000000
41	7	0.000000
41	8	4.273173
41	9	2.948404
41	10	3.953327
41	11	4.631383
41	12	2.958230
41	13	0.000000
41	14	4.753701
41	15	4.250843
41	16	5.184124
41	17	2.815450
41	18	3.085844
41	19	5.065184
41	20	5.950822
41	21	5.239062
41	22	5.101439
41	23	2.711309
41	24	5.013488
41	25	3.897671
41	26	3.548062
41	27	2.177492
41	28	3.329914
41	29	6.069590
41	30	4.539616
41	31	3.876927
41	32	4.162645
41	33	3.795014
41	34	5.150491
41	35	3.646228
41	36	3.567258
41	37	4.967587
41	38	5.923354
41	39	4.413955
41	40	6.223990
41	41	6.699340
41	42	6.148973
41	43	3.961145
41	44	4.667124
41	45	4.639497
41	46	5.699238
41	47	4.131262
41	48	2.155799
41	49	4.302839
41	50	3.271378
41	51	2.565730
41	52	2.858092
41	53	0.000000
41	54	4.650653
41	55	0.806834
41	56	3.960293
41	57	4.613894
41	58	3.280384
41	59	4.763435
41	60	4.299022
41	61	2.040742
41	62	2.681099
41	63	4.196439
41	64	3.815070
41	65	1.528570
41	66	5.528224
41	67	3.544056
41	68	0.000000
41	69	2.674320
41	70	1.635201
41	71	3.507213
41	72	0.000000
41	73	0.000000
41	74	4.357132
41	75	0.000000
41	76	0.000000
42	0	0.000000
42	1	0.000000
42	2	0.000000
42	3	4.363998
42	4	3.548171
42	5	4.362779
42	6	4.019634
42	7	3.439342
42	8	3.188057
42	9	3.156912
42	10	4.449801
42	11	4.607408
42	12	4.598787
42	13	4.319371
42	14	4.697355
42	15	2.962243
42	16	4.955114
42	17	2.826675
42	18	4.633310
42	19	3.709721
42	20	4.831765
42	21	4.395111
42	22	3.136797
42	23	4.403095
42	24	2.995021
42	25	4.417814
42	26	3.268399
42	27	6.079728
42	28	0.000000
42	29	3.588422
42	30	6.809456
42	31	4.864228
42	32	4.557158
42	33	5.389966
42	34	6.220152
42	35	2.833137
42	36	3.442230
42	37	3.051524
42	38	5.236494
42	39	4.926352
42	40	3.694668
42	41	5.501517
42	42	6.809782
42	43	7.273773
42	44	3.579252
42	45	7.247255
42	46	3.840471
42	47	5.636739
42	48	4.082427
42	49	3.673897
42	50	4.369897
42	51	3.352973
42	52	2.307815
42	53	2.953743
42	54	2.534990
42	55	2.413649
42	56	3.859057
42	57	4.193152
42	58	3.355934
42	59	5.230959
42	60	4.671299
42	61	3.838222
42	62	5.554775
42	63	3.503107
42	64	3.418838
42	65	3.050296
42	66	2.450857
42	67	0.000000
42	68	3.737653
42	69	4.115095
42	70	3.566726
42	71	0.000000
42	72	0.000000
42	73	0.000000
42	74	0.000000
42	75	0.000000
42	76	0.000000
43	0	0.000000
43	1	0.000000
43	2	2.514378
43	3	5.220253
43	4	2.708892
43	5	5.757248
43	6	1.500840
43	7	4.094356
43	8	3.663975
43	9	3.384858
43	10	3.166279
43	11	0.000000
43	12	5.532238
43	13	3.407954
43	14	0.000000
43	15	5.514670
43	16	5.917373
43	17	5.179675
43	18	5.710461
43	19	2.898750
43	20	3.600485
43	21	3.683809
43	22	3.553303
43	23	3.676576
43	24	5.432051
43	25	3.352973
43	26	4.912903
43	27	3.698555
43	28	3.977274
43	29	4.769261
43	30	5.928969
43	31	4.884949
43	32	1.749501
43	33	2.180287
43	34	4.970265
43	35	4.922189
43	36	4.315444
43	37	2.661942
43	38	5.046234
43	39	1.575928
43	40	6.354197
43	41	2.555568
43	42	6.783282
43	43	5.197253
43	44	6.880583
43	45	7.860547
43	46	6.184632
43	47	4.033154
43	48	4.732011
43	49	3.935930
43	50	4.172988
43	51	2.541820
43	52	3.745849
43	53	2.670139
43	54	6.374316
43	55	4.681824
43	56	4.109683
43	57	3.575927
43	58	4.225425
43	59	4.196198
43	60	3.190457
43	61	5.017656
43	62	5.410287
43	63	3.839798
43	64	4.549712
43	65	4.467422
43	66	2.201088
43	67	3.196918
43	68	2.604221
43	69	2.778572
43	70	3.894905
43	71	0.000000
43	72	3.844545
43	73	0.000000
43	74	0.000000
43	75	0.000000
43	76	0.000000
44	0	0.000000
44	1	4.203051
44	2	4.070615
44	3	4.244072
44	4	4.037608
44	5	3.771922
44	6	3.004869
44	7	2.834940
44	8	0.000000
44	9	4.925075
44	10	3.760252
44	11	4.614539
44	12	5.309564
44	13	3.502811
44	14	0.000000
44	15	3.752354
44	16	0.000000
44	17	4.607034
44	18	4.251504
44	19	4.877360
44	20	3.923379
44	21	4.115560
44	22	4.122636
44	23	4.201669
44	24	3.422354
44	25	6.285373
44	26	5.531772
44	27	1.599043
44	28	4.757760
44	29	2.685208
44	30	4.076552
44	31	4.721008
44	32	4.716676
44	33	1.592527
44	34	5.985376
44	35	6.690677
44	36	2.353457
44	37	4.968711
44	38	7.135154
44	39	5.713544
44	40	4.520940
44	41	6.442122
44	42	2.493968
44	43	4.444017
44	44	4.960574
44	45	6.268703
44	46	5.119826
44	47	4.706938
44	48	4.416772
44	49	0.212900
44	50	4.153585
44	51	3.483057
44	52	0.000000
44	53	4.456695
44	54	4.143107
44	55	5.187555
44	56	4.865817
44	57	6.034660
44	58	3.977712
44	59	0.000000
44	60	4.629583
44	61	4.197674
44	62	4.001066
44	63	4.170820
44	64	2.792574
44	65	4.816037
44	66	0.000000
44	67	4.024482
44	68	6.088768
44	69	3.506354
44	70	3.777179
44	71	3.132392
44	72	2.297727
44	73	0.000000
44	74	0.000000
44	75	0.000000
44	76	0.000000
45	0	0.000000
45	1	0.000000
45	2	2.669934
45	3	5.101202
45	4	3.168016
45	5	0.000000
45	6	0.000000
45	7	4.401792
45	8	4.015426
45	9	0.000000
45	10	2.521660
45	11	4.788573
45	12	5.181114
45	13	3.436006
45	14	3.740144
45	15	3.255367
45	16	3.692537
45	17	3.948967
45	18	3.782545
45	19	4.037699
45	20	3.395968
45	21	4.425920
45	22	4.910847
45	23	4.177918
45	24	4.364315
45	25	4.294138
45	26	3.692481
45	27	4.442141
45	28	5.049572
45	29	4.268376
45	30	2.680702
45	31	4.117734
45	32	6.607519
45	33	4.229242
45	34	4.344776
45	35	3.546719
45	36	4.040551
45	37	5.394617
45	38	5.722120
45	39	3.309963
45	40	2.844148
45	41	4.587527
45	42	6.611811
45	43	5.438188
45	44	3.759458
45	45	4.320563
45	46	6.009186
45	47	4.157296
45	48	4.487420
45	49	2.567168
45	50	2.974230
45	51	0.000000
45	52	0.000000
45	53	3.872830
45	54	6.190325
45	55	4.600580
45	56	3.830267
45	57	6.021714
45	58	4.594367
45	59	4.506533
45	60	5.170004
45	61	4.354002
45	62	3.840696
45	63	0.000000
45	64	5.263042
45	65	4.728950
45	66	3.605797
45	67	3.393056
45	68	2.933994
45	69	0.000000
45	70	4.625818
45	71	0.000000
45	72	3.652527
45	73	0.000000
45	74	0.000000
45	75	0.000000
45	76	0.000000
46	0	0.000000
46	1	3.738546
46	2	5.102765
46	3	4.321813
46	4	5.433373
46	5	4.507838
46	6	0.000000
46	7	0.000000
46	8	2.568076
46	9	3.765205
46	10	3.351233
46	11	3.925555
46	12	3.441829
46	13	0.000000
46	14	6.148303
46	15	6.163815
46	16	3.544107
46	17	0.000000
46	18	3.671340
46	19	3.400331
46	20	5.522855
46	21	0.000000
46	22	3.893341
46	23	4.492474
46	24	5.685692
46	25	3.388456
46	26	0.000000
46	27	0.000000
46	28	2.702277
46	29	3.767512
46	30	2.045412
46	31	4.568356
46	32	3.526739
46	33	4.808143
46	34	5.628115
46	35	3.979224
46	36	4.113393
46	37	5.379703
46	38	5.455539
46	39	7.022649
46	40	7.037463
46	41	7.530614
46	42	3.414963
46	43	3.944277
46	44	4.176147
46	45	5.017745
46	46	5.080562
46	47	4.602938
46	48	5.610169
46	49	4.751254
46	50	3.235949
46	51	5.449189
46	52	5.085882
46	53	4.105502
46	54	5.168288
46	55	3.123048
46	56	4.005171
46	57	3.061925
46	58	6.566813
46	59	5.435075
46	60	2.198193
46	61	0.000000
46	62	1.977609
46	63	0.000000
46	64	0.000000
46	65	4.722823
46	66	4.255969
46	67	4.746200
46	68	1.692385
46	69	3.737622
46	70	5.136667
46	71	1.850791
46	72	0.000000
46	73	0.000000
46	74	0.000000
46	75	0.000000
46	76	0.000000
47	0	0.000000
47	1	6.085367
47	2	0.000000
47	3	4.076940
47	4	5.431627
47	5	3.191750
47	6	4.603908
47	7	5.300984
47	8	3.866525
47	9	0.000000
47	10	4.098862
47	11	2.926636
47	12	4.523610
47	13	4.394860
47	14	2.673620
47	15	4.742891
47	16	3.965881
47	17	3.191750
47	18	3.215854
47	19	3.420987
47	20	2.398971
47	21	6.233868
47	22	5.903072
47	23	4.321066
47	24	3.711247
47	25	5.936503
47	26	2.236856
47	27	4.019170
47	28	2.302027
47	29	4.129731
47	30	0.000000
47	31	3.233265
47	32	3.960962
47	33	4.245392
47	34	2.627613
47	35	3.875420
47	36	4.614049
47	37	5.081565
47	38	4.510748
47	39	3.862281
47	40	6.018267
47	41	3.555760
47	42	5.969309
47	43	5.278623
47	44	3.961785
47	45	6.002383
47	46	6.712802
47	47	6.939341
47	48	2.494823
47	49	4.817245
47	50	2.202869
47	51	4.001396
47	52	3.921060
47	53	6.521684
47	54	2.977978
47	55	4.641166
47	56	3.275606
47	57	4.196973
47	58	4.346969
47	59	2.218662
47	60	5.136376
47	61	3.635235
47	62	2.590725
47	63	2.082790
47	64	0.000000
47	65	3.012950
47	66	4.361677
47	67	3.098934
47	68	0.000000
47	69	0.000000
47	70	2.544427
47	71	2.749946
47	72	0.000000
47	73	0.000000
47	74	0.000000
47	75	0.000000
47	76	0.000000
48	0	0.000000
48	1	0.000000
48	2	2.059161
48	3	1.956028
48	4	2.758404
48	5	4.763959
48	6	4.695165
48	7	0.000000
48	8	3.044904
48	9	3.855795
48	10	3.207332
48	11	4.410584
48	12	4.817526
48	13	0.000000
48	14	2.692679
48	15	2.623334
48	16	6.390425
48	17	0.000000
48	18	0.000000
48	19	2.642155
48	20	4.846923
48	21	0.000000
48	22	4.803614
48	23	4.600218
48	24	0.000000
48	25	2.624544
48	26	0.000000
48	27	2.701773
48	28	2.664468
48	29	2.284372
48	30	0.000000
48	31	3.011290
48	32	3.619923
48	33	3.665080
48	34	5.573276
48	35	4.198053
48	36	5.842941
48	37	3.723989
48	38	4.563350
48	39	6.006618
48	40	4.445853
48	41	4.946388
48	42	5.483621
48	43	5.378423
48	44	7.398830
48	45	6.953816
48	46	7.721224
48	47	5.199498
48	48	6.668761
48	49	2.556304
48	50	4.795088
48	51	5.242694
48	52	5.804409
48	53	6.134959
48	54	4.271272
48	55	4.334210
48	56	4.372038
48	57	3.231363
48	58	3.682665
48	59	4.490037
48	60	2.535727
48	61	3.333773
48	62	2.510668
48	63	4.584995
48	64	3.946343
48	65	3.708116
48	66	6.695823
48	67	3.332449
48	68	4.426798
48	69	2.479165
48	70	0.000000
48	71	0.000000
48	72	0.000000
48	73	0.000000
48	74	9.538328
48	75	0.000000
48	76	0.000000
49	0	0.000000
49	1	4.963518
49	2	0.000000
49	3	3.467135
49	4	2.693530
49	5	3.800715
49	6	5.439603
49	7	4.289528
49	8	2.689126
49	9	4.061675
49	10	3.763722
49	11	4.322059
49	12	3.204780
49	13	5.045742
49	14	4.136483
49	15	5.449788
49	16	2.718332
49	17	0.000000
49	18	2.896311
49	19	3.274404
49	20	4.449632
49	21	4.838113
49	22	0.000000
49	23	4.035838
49	24	5.187832
49	25	4.278000
49	26	4.785961
49	27	3.768648
49	28	3.843742
49	29	5.951630
49	30	5.388748
49	31	3.616069
49	32	0.000000
49	33	6.205388
49	34	4.331966
49	35	5.142362
49	36	5.669676
49	37	3.764393
49	38	4.940152
49	39	9.098556
49	40	3.010398
49	41	4.232131
49	42	3.079294
49	43	7.664437
49	44	5.250785
49	45	2.994293
49	46	6.666772
49	47	7.029268
49	48	5.355547
49	49	6.502469
49	50	3.496610
49	51	4.630303
49	52	2.948920
49	53	5.720836
49	54	4.194752
49	55	2.328809
49	56	4.634186
49	57	4.192636
49	58	4.344235
49	59	3.884013
49	60	4.988036
49	61	0.000000
49	62	4.205689
49	63	4.097739
49	64	4.601308
49	65	4.254301
49	66	2.666583
49	67	0.721140
49	68	0.260794
49	69	3.713341
49	70	0.000000
49	71	3.606851
49	72	0.000000
49	73	3.032187
49	74	0.000000
49	75	0.000000
49	76	0.000000
50	0	0.000000
50	1	0.000000
50	2	3.751594
50	3	3.302574
50	4	0.000000
50	5	5.644426
50	6	4.173178
50	7	4.227199
50	8	4.571151
50	9	3.572300
50	10	0.000000
50	11	4.732585
50	12	2.257467
50	13	0.000000
50	14	2.383107
50	15	2.361952
50	16	2.758070
50	17	5.033971
50	18	3.268837
50	19	3.192582
50	20	3.481345
50	21	4.857711
50	22	4.289846
50	23	4.817749
50	24	2.508358
50	25	3.146283
50	26	4.766196
50	27	3.121718
50	28	2.897377
50	29	0.000000
50	30	4.654147
50	31	4.147829
50	32	4.603908
50	33	4.223855
50	34	4.262160
50	35	6.811906
50	36	5.292623
50	37	4.375220
50	38	6.167295
50	39	6.469565
50	40	5.261120
50	41	5.878714
50	42	3.269181
50	43	0.000000
50	44	5.685747
50	45	4.028905
50	46	5.378482
50	47	6.995102
50	48	5.563691
50	49	3.568071
50	50	0.000000
50	51	2.239456
50	52	0.000000
50	53	6.112910
50	54	4.839987
50	55	4.722188
50	56	3.088276
50	57	4.267578
50	58	5.385262
50	59	6.102494
50	60	3.782545
50	61	3.858728
50	62	4.659814
50	63	2.377355
50	64	3.709979
50	65	5.611194
50	66	1.355022
50	67	4.477202
50	68	3.141198
50	69	4.193603
50	70	0.000000
50	71	3.792029
50	72	2.503363
50	73	0.000000
50	74	0.000000
50	75	0.000000
50	76	0.000000
51	0	0.000000
51	1	0.000000
51	2	2.290831
51	3	3.379236
51	4	4.780490
51	5	3.884108
51	6	6.117442
51	7	4.164471
51	8	3.301050
51	9	5.355834
51	10	3.492259
51	11	0.000000
51	12	3.040731
51	13	2.871904
51	14	4.977565
51	15	0.000000
51	16	4.989579
51	17	4.042453
51	18	1.467347
51	19	3.665150
51	20	4.162259
51	21	0.000000
51	22	0.000000
51	23	0.000000
51	24	2.211345
51	25	2.701452
51	26	3.352250
51	27	5.474494
51	28	5.830542
51	29	5.951741
51	30	5.481679
51	31	0.900620
51	32	3.833994
51	33	4.407820
51	34	5.236717
51	35	6.098118
51	36	6.861690
51	37	0.000000
51	38	4.939943
51	39	5.077867
51	40	5.922528
51	41	5.261888
51	42	4.791000
51	43	4.190408
51	44	4.174836
51	45	3.206081
51	46	6.603271
51	47	6.145897
51	48	1.880785
51	49	5.443259
51	50	3.538040
51	51	4.379315
51	52	5.163728
51	53	3.655765
51	54	1.987732
51	55	6.382017
51	56	5.399829
51	57	4.598247
51	58	4.623384
51	59	2.573448
51	60	5.973539
51	61	4.128479
51	62	4.124606
51	63	2.716499
51	64	3.880302
51	65	2.106104
51	66	3.325207
51	67	0.000000
51	68	3.026769
51	69	0.000000
51	70	3.095479
51	71	1.680730
51	72	2.206228
51	73	0.000000
51	74	0.000000
51	75	27.057302
51	76	0.000000
52	0	0.000000
52	1	2.215318
52	2	4.355893
52	3	5.394617
52	4	3.916521
52	5	2.150562
52	6	4.622667
52	7	3.475018
52	8	3.389424
52	9	2.092776
52	10	3.236892
52	11	2.208567
52	12	4.762055
52	13	5.781427
52	14	5.658077
52	15	0.000000
52	16	0.000000
52	17	2.109754
52	18	0.000000
52	19	5.115977
52	20	5.003942
52	21	5.868806
52	22	0.000000
52	23	2.421845
52	24	3.213130
52	25	4.770581
52	26	2.789999
52	27	5.334933
52	28	4.588361
52	29	4.678191
52	30	0.000000
52	31	0.000000
52	32	5.164173
52	33	2.978863
52	34	5.964580
52	35	5.432732
52	36	6.233035
52	37	7.372843
52	38	5.761252
52	39	6.813986
52	40	8.095315
52	41	5.585877
52	42	4.062119
52	43	5.041022
52	44	4.519580
52	45	6.346800
52	46	4.935757
52	47	7.026227
52	48	6.398937
52	49	4.499189
52	50	4.243696
52	51	3.596349
52	52	5.152772
52	53	2.137501
52	54	6.692485
52	55	4.694486
52	56	2.893528
52	57	0.000000
52	58	5.407081
52	59	4.027786
52	60	4.564800
52	61	5.161180
52	62	3.223873
52	63	2.783332
52	64	5.234260
52	65	3.112337
52	66	4.267194
52	67	4.212969
52	68	3.332686
52	69	3.836621
52	70	0.000000
52	71	2.454369
52	72	3.239286
52	73	2.821170
52	74	0.000000
52	75	0.000000
52	76	0.000000
53	0	0.000000
53	1	0.000000
53	2	4.467809
53	3	4.806439
53	4	3.871121
53	5	4.539518
53	6	5.688547
53	7	4.005806
53	8	3.387502
53	9	2.842114
53	10	1.604032
53	11	2.665719
53	12	3.663367
53	13	0.000000
53	14	1.214450
53	15	2.677672
53	16	3.059458
53	17	3.892645
53	18	0.000000
53	19	4.395195
53	20	4.374327
53	21	4.178246
53	22	5.404954
53	23	5.262961
53	24	0.000000
53	25	4.434065
53	26	5.399754
53	27	4.927292
53	28	4.731335
53	29	1.695914
53	30	4.339928
53	31	5.966494
53	32	6.345065
53	33	7.123546
53	34	4.356488
53	35	6.407971
53	36	6.285403
53	37	6.388112
53	38	5.846219
53	39	7.447851
53	40	5.451713
53	41	3.891203
53	42	5.576586
53	43	6.241247
53	44	5.544130
53	45	7.248116
53	46	5.515922
53	47	5.209185
53	48	7.766684
53	49	6.911049
53	50	5.062061
53	51	4.063942
53	52	2.012145
53	53	0.000000
53	54	6.029478
53	55	4.727703
53	56	6.288822
53	57	3.740965
53	58	0.000000
53	59	2.546584
53	60	3.121718
53	61	2.959352
53	62	3.866958
53	63	5.966149
53	64	4.519458
53	65	3.992185
53	66	4.471794
53	67	0.000000
53	68	2.932732
53	69	4.935705
53	70	2.190598
53	71	2.169259
53	72	0.000000
53	73	0.000000
53	74	0.000000
53	75	0.000000
53	76	0.000000
54	0	0.000000
54	1	0.000000
54	2	1.885849
54	3	0.000000
54	4	4.058656
54	5	2.681119
54	6	4.879731
54	7	3.865657
54	8	2.942055
54	9	3.938020
54	10	3.925387
54	11	2.025345
54	12	4.747543
54	13	3.557348
54	14	3.821398
54	15	0.000000
54	16	3.697815
54	17	3.354977
54	18	2.956536
54	19	3.553303
54	20	4.153345
54	21	3.298794
54	22	3.664569
54	23	5.250099
54	24	4.058965
54	25	5.978390
54	26	5.111960
54	27	3.526402
54	28	5.651666
54	29	3.427681
54	30	2.776246
54	31	3.830623
54	32	6.048978
54	33	4.753035
54	34	6.951618
54	35	5.560673
54	36	7.509030
54	37	6.011485
54	38	5.135324
54	39	7.355712
54	40	4.590130
54	41	6.433086
54	42	5.086897
54	43	6.563809
54	44	6.582611
54	45	5.997302
54	46	7.777936
54	47	7.609218
54	48	7.563903
54	49	5.597122
54	50	6.827018
54	51	3.858407
54	52	5.791193
54	53	2.750575
54	54	3.213401
54	55	0.000000
54	56	4.352690
54	57	4.708038
54	58	5.050944
54	59	4.874538
54	60	2.858966
54	61	0.000000
54	62	5.589350
54	63	0.000000
54	64	4.910737
54	65	3.511228
54	66	4.740310
54	67	4.666751
54	68	5.289862
54	69	0.000000
54	70	4.448157
54	71	0.000000
54	72	4.714634
54	73	0.000000
54	74	0.000000
54	75	0.000000
54	76	0.000000
55	0	0.000000
55	1	0.000000
55	2	0.000000
55	3	0.000000
55	4	0.000000
55	5	4.225779
55	6	0.000000
55	7	4.450699
55	8	3.935830
55	9	3.728678
55	10	4.023402
55	11	6.038118
55	12	3.650691
55	13	0.000000
55	14	0.000000
55	15	4.819996
55	16	0.000000
55	17	6.065293
55	18	6.230482
55	19	0.000000
55	20	3.237522
55	21	5.256046
55	22	2.139625
55	23	0.000000
55	24	3.555476
55	25	4.465145
55	26	5.011810
55	27	2.369100
55	28	4.195365
55	29	6.177024
55	30	5.361717
55	31	3.652214
55	32	6.839888
55	33	5.453273
55	34	4.746646
55	35	6.779934
55	36	6.511761
55	37	4.422321
55	38	8.195666
55	39	8.009485
55	40	5.785984
55	41	3.682218
55	42	8.151288
55	43	4.347276
55	44	5.174782
55	45	7.281413
55	46	7.126581
55	47	7.993939
55	48	6.307025
55	49	4.227616
55	50	3.153372
55	51	3.574239
55	52	4.351647
55	53	3.775911
55	54	5.219052
55	55	5.375980
55	56	4.588113
55	57	5.395997
55	58	4.117230
55	59	2.992946
55	60	3.093901
55	61	2.381405
55	62	3.557348
55	63	4.599874
55	64	2.184121
55	65	3.729438
55	66	3.042134
55	67	0.000000
55	68	1.425682
55	69	3.987179
55	70	3.373530
55	71	4.455580
55	72	0.000000
55	73	0.000000
55	74	0.000000
55	75	0.000000
55	76	0.000000
56	0	0.000000
56	1	0.000000
56	2	0.000000
56	3	2.564339
56	4	2.996920
56	5	4.613223
56	6	0.000000
56	7	2.693251
56	8	4.214475
56	9	3.696245
56	10	2.291118
56	11	5.354549
56	12	3.030003
56	13	3.127940
56	14	2.431808
56	15	3.502194
56	16	1.743733
56	17	0.000000
56	18	4.655188
56	19	4.054863
56	20	2.550849
56	21	2.829298
56	22	5.915924
56	23	4.833848
56	24	2.833137
56	25	3.823209
56	26	2.769606
56	27	0.000000
56	28	5.799318
56	29	2.814254
56	30	5.025629
56	31	4.210977
56	32	3.796091
56	33	4.178849
56	34	3.712175
56	35	3.829663
56	36	5.875957
56	37	5.068602
56	38	5.271469
56	39	4.842470
56	40	4.264560
56	41	5.726250
56	42	5.987443
56	43	7.046676
56	44	3.529103
56	45	8.300882
56	46	6.524045
56	47	6.108633
56	48	5.240891
56	49	4.867332
56	50	3.906514
56	51	4.078525
56	52	4.743255
56	53	4.784458
56	54	4.578284
56	55	4.368844
56	56	4.393820
56	57	4.602784
56	58	5.101323
56	59	1.633362
56	60	4.233543
56	61	0.000000
56	62	1.073615
56	63	1.739282
56	64	3.368805
56	65	3.746210
56	66	4.518736
56	67	3.523069
56	68	2.611938
56	69	3.409232
56	70	1.666856
56	71	2.093605
56	72	4.982032
56	73	0.000000
56	74	0.000000
56	75	0.000000
56	76	0.000000
57	0	0.000000
57	1	0.000000
57	2	0.000000
57	3	4.817616
57	4	1.500584
57	5	3.496610
57	6	3.614577
57	7	4.730246
57	8	3.977501
57	9	4.505584
57	10	1.422405
57	11	3.989151
57	12	0.000000
57	13	4.116677
57	14	3.288159
57	15	0.000000
57	16	3.701114
57	17	4.396786
57	18	0.000000
57	19	2.599664
57	20	3.275759
57	21	1.838540
57	22	4.368550
57	23	7.673335
57	24	4.677664
57	25	4.307220
57	26	5.634779
57	27	4.169024
57	28	3.513969
57	29	4.797028
57	30	4.045251
57	31	4.477563
57	32	5.124496
57	33	4.236172
57	34	4.767645
57	35	2.570394
57	36	4.570707
57	37	4.680838
57	38	6.720096
57	39	5.104263
57	40	5.083198
57	41	4.765803
57	42	3.351135
57	43	3.048802
57	44	5.538226
57	45	6.318402
57	46	5.526745
57	47	2.241557
57	48	5.412921
57	49	6.686379
57	50	2.982867
57	51	2.530679
57	52	6.353002
57	53	4.357625
57	54	3.006169
57	55	3.072897
57	56	3.271741
57	57	1.893164
57	58	2.662909
57	59	3.076003
57	60	3.498401
57	61	4.073660
57	62	4.046798
57	63	6.040024
57	64	4.656336
57	65	3.383465
57	66	5.979132
57	67	4.372562
57	68	4.499318
57	69	0.000000
57	70	0.000000
57	71	0.000000
57	72	0.000000
57	73	0.000000
57	74	0.000000
57	75	0.000000
57	76	0.000000
58	0	0.000000
58	1	0.000000
58	2	0.000000
58	3	0.000000
58	4	0.000000
58	5	5.748864
58	6	4.067964
58	7	2.418900
58	8	3.665006
58	9	5.391793
58	10	0.000000
58	11	3.257905
58	12	0.000000
58	13	4.402830
58	14	4.845031
58	15	3.855450
58	16	3.583442
58	17	0.000000
58	18	0.000000
58	19	3.536693
58	20	3.247813
58	21	5.729147
58	22	5.615789
58	23	2.953052
58	24	3.409889
58	25	0.000000
58	26	2.986579
58	27	4.060012
58	28	3.984583
58	29	6.957610
58	30	2.781339
58	31	3.539953
58	32	4.297593
58	33	4.832750
58	34	5.978684
58	35	6.100453
58	36	4.107403
58	37	4.314105
58	38	2.109524
58	39	8.019713
58	40	5.585997
58	41	6.471653
58	42	4.470149
58	43	3.690547
58	44	6.893280
58	45	5.793262
58	46	4.241730
58	47	4.938944
58	48	4.480326
58	49	4.860651
58	50	3.572581
58	51	5.719195
58	52	5.131525
58	53	3.838304
58	54	4.859579
58	55	5.811545
58	56	2.142938
58	57	3.342607
58	58	2.260798
58	59	3.045307
58	60	3.600030
58	61	5.196115
58	62	3.547664
58	63	1.977609
58	64	3.078829
58	65	3.854238
58	66	4.259545
58	67	2.827239
58	68	4.168037
58	69	3.384120
58	70	0.000000
58	71	0.000000
58	72	0.000000
58	73	0.000000
58	74	0.000000
58	75	0.000000
58	76	0.000000
59	0	0.000000
59	1	0.000000
59	2	0.000000
59	3	0.000000
59	4	3.330892
59	5	2.587027
59	6	0.000000
59	7	4.028691
59	8	3.273809
59	9	4.711090
59	10	4.005171
59	11	5.225894
59	12	4.332713
59	13	2.372082
59	14	3.207956
59	15	4.270178
59	16	4.765574
59	17	2.424985
59	18	4.047346
59	19	4.199913
59	20	2.775755
59	21	4.068382
59	22	4.015029
59	23	4.558384
59	24	2.606038
59	25	3.459341
59	26	5.881551
59	27	4.369991
59	28	0.000000
59	29	3.090597
59	30	3.979386
59	31	2.433059
59	32	4.195074
59	33	4.185306
59	34	2.867537
59	35	4.453919
59	36	4.455124
59	37	3.302647
59	38	3.581144
59	39	5.633399
59	40	6.541222
59	41	7.060097
59	42	8.533298
59	43	6.206373
59	44	7.211644
59	45	5.838177
59	46	4.899286
59	47	6.661401
59	48	7.291030
59	49	4.918769
59	50	5.399474
59	51	2.831846
59	52	4.774490
59	53	4.174880
59	54	5.800825
59	55	4.912501
59	56	3.852228
59	57	3.926560
59	58	1.503890
59	59	0.701860
59	60	3.183583
59	61	4.115715
59	62	3.770707
59	63	2.129631
59	64	5.570113
59	65	3.670089
59	66	3.549679
59	67	4.332945
59	68	2.358673
59	69	0.000000
59	70	0.000000
59	71	3.743518
59	72	0.000000
59	73	0.000000
59	74	0.000000
59	75	0.000000
59	76	0.000000
60	0	0.000000
60	1	0.000000
60	2	0.000000
60	3	0.000000
60	4	4.018203
60	5	2.451942
60	6	5.614553
60	7	3.428961
60	8	4.307495
60	9	5.867303
60	10	3.345043
60	11	3.586759
60	12	4.141845
60	13	3.657442
60	14	3.988564
60	15	2.901944
60	16	4.614637
60	17	5.097451
60	18	2.079163
60	19	5.179154
60	20	0.000000
60	21	4.319851
60	22	4.629348
60	23	5.933769
60	24	3.341992
60	25	3.511499
