---------- Counts of Element Cu ----------
row	column	line1	line2	ratio
13	23	2809	471	5.953744
13	24	2819	454	6.208938
13	25	2846	443	6.422140
13	26	2765	431	6.410655
13	27	2666	420	6.345232
13	28	2349	405	5.791049
13	29	2232	407	5.477936
13	30	2204	391	5.637230
13	31	2214	396	5.583387
13	32	2398	362	6.612878
13	33	2528	444	5.693639
13	34	2435	395	6.161099
13	35	2072	366	5.648448
13	36	2005	331	6.041146
13	37	2181	396	5.508684
13	38	2190	398	5.490352
13	39	1873	351	5.336879
13	40	1832	344	5.317904
13	41	2202	357	6.154187
13	42	2672	457	5.846389
13	43	2721	448	6.065852
13	44	2599	451	5.752993
13	45	2584	425	6.072664
13	46	2688	456	5.893438
13	47	2719	440	6.178395
13	48	2747	411	6.669627
13	49	2739	483	5.667714
13	50	2621	500	5.240715
13	51	2607	480	5.428531
13	52	2665	424	6.277846
13	53	2663	424	6.272570
13	54	2589	451	5.737376
13	55	2493	415	5.993941
13	56	2465	404	6.094315
13	57	2464	417	5.897815
13	58	2240	383	5.846874
13	59	2082	371	5.612915
13	60	1999	406	4.923269
13	61	2132	336	6.342266
13	62	2123	368	5.767819
13	63	2149	349	6.145364
13	64	2199	388	5.664512
13	65	1829	328	5.565814
13	66	1098	187	5.855537
13	67	352	71	4.923122
13	68	94	0	0.000000
13	69	0	0	0.000000
13	70	57	0	0.000000
13	71	83	0	0.000000
13	72	56	0	0.000000
13	73	88	0	0.000000
13	74	86	0	0.000000
13	75	83	0	0.000000
13	76	64	0	0.000000
14	0	76	0	0.000000
14	1	57	0	0.000000
14	2	0	0	0.000000
14	3	34	17	1.924795
14	4	19	0	0.000000
14	5	11	0	0.000000
14	6	35	9	3.999990
14	7	635	97	6.501366
14	8	1623	248	6.534703
14	9	2405	382	6.294102
14	10	2819	470	5.994862
14	11	2721	467	5.826841
14	12	2853	469	6.076401
14	13	2736	417	6.550501
14	14	2730	432	6.312083
14	15	2804	415	6.748891
14	16	2754	406	6.778282
14	17	2719	467	5.823075
14	18	2762	455	6.062762
14	19	2780	438	6.346174
14	20	2924	455	6.415572
14	21	2846	457	6.216605
14	22	2776	447	6.208232
14	23	2734	411	6.649545
14	24	2804	443	6.323370
14	25	2754	420	6.556315
14	26	2820	455	6.186161
14	27	2759	379	7.269294
14	28	2361	402	5.873598
14	29	2357	386	6.104986
14	30	2131	368	5.784638
14	31	2108	380	5.543809
14	32	2187	381	5.734286
14	33	2498	425	5.868472
14	34	2460	389	6.320296
14	35	2123	370	5.727364
14	36	2004	354	5.649002
14	37	2119	387	5.473674
14	38	2056	363	5.658339
14	39	1599	314	5.085777
14	40	1599	286	5.591933
14	41	2004	369	5.428808
14	42	2506	397	6.312389
14	43	2651	444	5.968920
14	44	2679	455	5.888818
14	45	2662	417	6.378698
14	46	2554	414	6.170770
14	47	2704	425	6.359556
14	48	2618	449	5.827101
14	49	2661	428	6.214235
14	50	2608	455	5.722427
14	51	2710	457	5.929831
14	52	2704	417	6.475733
14	53	2629	451	5.824408
14	54	2602	423	6.151915
14	55	2526	415	6.080843
14	56	2346	415	5.649430
14	57	2142	388	5.518627
14	58	2146	351	6.097954
14	59	2051	364	5.634723
14	60	1964	311	6.306309
14	61	2113	349	6.052525
14	62	2109	332	6.347283
14	63	2021	393	5.134840
14	64	2117	388	5.454968
14	65	2164	331	6.526642
14	66	1600	285	5.608395
14	67	895	142	6.274399
14	68	215	0	0.000000
14	69	54	46	1.180047
14	70	62	0	0.000000
14	71	78	0	0.000000
14	72	0	0	0.000000
14	73	91	0	0.000000
14	74	85	0	0.000000
14	75	70	0	0.000000
14	76	0	0	0.000000
15	0	75	0	0.000000
15	1	0	0	0.000000
15	2	0	0	0.000000
15	3	26	0	0.000000
15	4	0	0	0.000000
15	5	24	0	0.000000
15	6	341	50	6.705879
15	7	1239	214	5.785547
15	8	2203	397	5.538013
15	9	2742	450	6.087774
15	10	2845	449	6.335101
15	11	2897	459	6.301993
15	12	2844	462	6.156112
15	13	2858	466	6.124437
15	14	2784	473	5.877257
15	15	2803	424	6.608268
15	16	2806	450	6.230695
15	17	2675	423	6.320316
15	18	2562	416	6.148500
15	19	2763	442	6.252346
15	20	2749	449	6.118364
15	21	2687	438	6.123736
15	22	2720	434	6.261834
15	23	2763	423	6.520580
15	24	2742	441	6.208218
15	25	2751	472	5.820261
15	26	2786	474	5.866594
15	27	2618	497	5.263311
15	28	2419	420	5.760848
15	29	2325	399	5.823544
15	30	2186	335	6.511585
15	31	2027	334	6.062727
15	32	2004	362	5.523869
15	33	2375	390	6.086213
15	34	2284	393	5.806470
15	35	2053	343	5.971897
15	36	1941	300	6.461683
15	37	2242	346	6.465503
15	38	2117	314	6.740590
15	39	1720	295	5.813097
15	40	1472	279	5.275589
15	41	1828	320	5.699527
15	42	2346	408	5.745337
15	43	2646	432	6.114320
15	44	2600	431	6.029467
15	45	2525	443	5.691353
15	46	2496	452	5.516293
15	47	2551	426	5.979361
15	48	2601	416	6.241270
15	49	2639	412	6.400935
15	50	2614	448	5.831262
15	51	2688	443	6.058584
15	52	2570	440	5.841535
15	53	2601	452	5.752176
15	54	2509	407	6.154494
15	55	2272	384	5.917514
15	56	2124	389	5.456656
15	57	1992	371	5.366762
15	58	2055	367	5.588019
15	59	1916	341	5.604969
15	60	2001	357	5.601164
15	61	2104	378	5.555600
15	62	1938	347	5.575662
15	63	1917	311	6.161968
15	64	2079	308	6.748545
15	65	2202	380	5.780502
15	66	1972	325	6.063872
15	67	1348	216	6.228776
15	68	595	109	5.428476
15	69	101	0	0.000000
15	70	88	54	1.609525
15	71	69	0	0.000000
15	72	80	0	0.000000
15	73	71	0	0.000000
15	74	85	0	0.000000
15	75	65	51	1.280076
15	76	45	0	0.000000
16	0	53	0	0.000000
16	1	47	0	0.000000
16	2	31	0	0.000000
16	3	10	0	0.000000
16	4	17	0	0.000000
16	5	118	18	6.263003
16	6	968	151	6.379701
16	7	1843	315	5.846288
16	8	2550	399	6.390537
16	9	2804	485	5.769932
16	10	2792	496	5.626773
16	11	2771	479	5.784234
16	12	2855	483	5.904963
16	13	2878	456	6.301903
16	14	2814	468	6.006280
16	15	2771	471	5.875050
16	16	2690	425	6.319279
16	17	2714	443	6.117688
16	18	2573	475	5.412202
16	19	2723	427	6.373924
16	20	2697	472	5.715116
16	21	2716	446	6.084731
16	22	2716	441	6.153735
16	23	2730	455	5.991683
16	24	2818	444	6.339886
16	25	2860	461	6.192277
16	26	2686	448	5.985433
16	27	2627	414	6.339145
16	28	2528	415	6.087613
16	29	2439	397	6.132902
16	30	2236	407	5.484026
16	31	1882	331	5.671988
16	32	1807	321	5.613422
16	33	2158	369	5.846910
16	34	2240	405	5.524873
16	35	2150	365	5.888018
16	36	2085	341	6.110611
16	37	2201	338	6.508269
16	38	2161	381	5.661055
16	39	1793	334	5.356211
16	40	1538	270	5.679424
16	41	1756	330	5.313684
16	42	2213	356	6.199602
16	43	2571	418	6.148089
16	44	2660	425	6.249375
16	45	2474	436	5.673854
16	46	2513	413	6.085738
16	47	2532	434	5.832205
16	48	2534	412	6.151099
16	49	2679	404	6.624501
16	50	2699	437	6.177059
16	51	2672	455	5.861418
16	52	2594	418	6.199413
16	53	2488	388	6.403183
16	54	2318	350	6.613479
16	55	2172	379	5.724867
16	56	1826	336	5.423928
16	57	1844	332	5.544940
16	58	1888	362	5.202439
16	59	2030	340	5.953595
16	60	2056	356	5.776132
16	61	1992	306	6.509694
16	62	1901	306	6.213319
16	63	1846	342	5.392627
16	64	1891	326	5.788532
16	65	1983	330	6.002474
16	66	2064	334	6.165787
16	67	1685	275	6.127255
16	68	986	199	4.939844
16	69	265	0	0.000000
16	70	74	0	0.000000
16	71	0	0	0.000000
16	72	71	0	0.000000
16	73	68	0	0.000000
16	74	83	0	0.000000
16	75	80	0	0.000000
16	76	66	0	0.000000
17	0	49	0	0.000000
17	1	0	0	0.000000
17	2	0	0	0.000000
17	3	8	0	0.000000
17	4	17	0	0.000000
17	5	473	94	4.990485
17	6	1447	224	6.446812
17	7	2400	383	6.263936
17	8	2905	456	6.367125
17	9	2775	462	6.001181
17	10	2895	443	6.536595
17	11	2734	484	5.644469
17	12	2834	433	6.537917
17	13	2870	466	6.154080
17	14	2839	501	5.663997
17	15	2807	490	5.724898
17	16	2746	429	6.398965
17	17	2661	462	5.749828
17	18	2641	444	5.937364
17	19	2812	472	5.951950
17	20	2726	410	6.642767
17	21	2746	418	6.556194
17	22	2742	484	5.654444
17	23	2777	429	6.462040
17	24	2693	459	5.863670
17	25	2733	454	6.018228
17	26	2745	461	5.954291
17	27	2627	417	6.293570
17	28	2553	408	6.245156
17	29	2467	421	5.853957
17	30	2222	389	5.701268
17	31	1873	321	5.834449
17	32	1696	289	5.869414
17	33	1935	314	6.163024
17	34	2168	361	6.005098
17	35	2106	325	6.467034
17	36	1806	362	4.978168
17	37	2005	337	5.937170
17	38	2114	335	6.297820
17	39	1789	311	5.747169
17	40	1588	268	5.920523
17	41	1699	310	5.474557
17	42	1977	342	5.765111
17	43	2442	372	6.558424
17	44	2649	460	5.754162
17	45	2581	418	6.174068
17	46	2469	429	5.753117
17	47	2423	409	5.918577
17	48	2463	423	5.818143
17	49	2535	390	6.485509
17	50	2568	437	5.867515
17	51	2721	445	6.113107
17	52	2654	433	6.122867
17	53	2633	445	5.904264
17	54	2456	437	5.618900
17	55	2082	364	5.715371
17	56	1840	314	5.858312
17	57	1900	317	5.986124
17	58	1962	347	5.653901
17	59	2036	348	5.849760
17	60	2043	334	6.113558
17	61	1894	345	5.487217
17	62	1882	327	5.742422
17	63	1820	299	6.070701
17	64	1851	292	6.331378
17	65	1964	309	6.355316
17	66	2057	316	6.495573
17	67	1978	367	5.387768
17	68	1390	237	5.857483
17	69	612	125	4.866246
17	70	117	42	2.725116
17	71	77	0	0.000000
17	72	69	0	0.000000
17	73	78	0	0.000000
17	74	84	0	0.000000
17	75	82	38	2.167588
17	76	77	0	0.000000
18	0	60	21	2.823958
18	1	0	0	0.000000
18	2	15	6	2.285714
18	3	12	0	0.000000
18	4	109	0	0.000000
18	5	915	137	6.639862
18	6	1973	309	6.371700
18	7	2741	446	6.145100
18	8	2724	454	5.987272
18	9	2684	431	6.218672
18	10	2843	461	6.157926
18	11	2810	485	5.784835
18	12	2761	508	5.429505
18	13	2862	433	6.609325
18	14	2840	479	5.923367
18	15	2945	429	6.861911
18	16	2744	464	5.906534
18	17	2699	421	6.398499
18	18	2721	433	6.284193
18	19	2831	469	6.034122
18	20	2867	475	6.034999
18	21	2782	453	6.140475
18	22	2679	503	5.326179
18	23	2778	386	7.194527
18	24	2692	454	5.921653
18	25	2616	450	5.808517
18	26	2659	466	5.704053
18	27	2609	436	5.983676
18	28	2566	408	6.281968
18	29	2484	401	6.181102
18	30	2380	411	5.785999
18	31	2099	314	6.678598
18	32	1703	317	5.372276
18	33	1926	343	5.599550
18	34	2145	368	5.830390
18	35	2021	337	5.986450
18	36	1727	334	5.158689
18	37	1822	341	5.341595
18	38	1875	303	6.175881
18	39	1582	283	5.585174
18	40	1408	247	5.690064
18	41	1507	262	5.750987
18	42	1851	322	5.746262
18	43	2328	408	5.704278
18	44	2567	446	5.747192
18	45	2493	429	5.800865
18	46	2332	387	6.019386
18	47	2353	444	5.290143
18	48	2325	410	5.659616
18	49	2305	385	5.974274
18	50	2515	394	6.374977
18	51	2622	459	5.707493
18	52	2762	454	6.083705
18	53	2672	444	6.013220
18	54	2542	437	5.808678
18	55	2270	374	6.068383
18	56	1827	340	5.367115
18	57	1789	305	5.851812
18	58	1835	370	4.949505
18	59	2018	346	5.823100
18	60	1999	366	5.449690
18	61	1985	348	5.695075
18	62	1786	332	5.376800
18	63	1726	299	5.772340
18	64	1710	312	5.479994
18	65	1733	303	5.704566
18	66	1925	299	6.423238
18	67	2007	325	6.174870
18	68	1762	302	5.824223
18	69	1047	191	5.480624
18	70	280	68	4.126824
18	71	81	0	0.000000
18	72	0	0	0.000000
18	73	0	0	0.000000
18	74	0	0	0.000000
18	75	90	0	0.000000
18	76	70	0	0.000000
19	0	0	0	0.000000
19	1	12	0	0.000000
19	2	13	0	0.000000
19	3	0	0	0.000000
19	4	403	62	6.412612
19	5	1449	254	5.701286
19	6	2306	398	5.783146
19	7	2761	462	5.974372
19	8	2728	456	5.982619
19	9	2665	451	5.897064
19	10	2771	441	6.281229
19	11	2824	504	5.598626
19	12	2763	464	5.944597
19	13	2728	450	6.059647
19	14	2787	421	6.619197
19	15	2879	427	6.735420
19	16	2792	447	6.245305
19	17	2647	480	5.505849
19	18	2747	437	6.277693
19	19	2866	471	6.079674
19	20	2912	463	6.281824
19	21	2834	460	6.148128
19	22	2797	440	6.357256
19	23	2764	459	6.011741
19	24	2681	438	6.115860
19	25	2636	468	5.627823
19	26	2779	430	6.459476
19	27	2728	438	6.220368
19	28	2646	425	6.225320
19	29	2619	407	6.434136
19	30	2425	410	5.915483
19	31	2138	346	6.175971
19	32	1895	318	5.942304
19	33	1848	340	5.421402
19	34	1942	371	5.227584
19	35	1922	326	5.880134
19	36	1679	327	5.130391
19	37	1649	310	5.321283
19	38	1756	302	5.809514
19	39	1310	251	5.209316
19	40	1134	175	6.450258
19	41	1320	253	5.205143
19	42	1693	287	5.894356
19	43	2172	375	5.787676
19	44	2423	430	5.625253
19	45	2534	433	5.848370
19	46	2500	396	6.310485
19	47	2282	391	5.834064
19	48	2226	438	5.082543
19	49	2261	399	5.661051
19	50	2410	373	6.453655
19	51	2570	416	6.172065
19	52	2670	399	6.682044
19	53	2627	471	5.574529
19	54	2557	430	5.940019
19	55	2240	410	5.452307
19	56	1858	340	5.457638
19	57	1695	288	5.882857
19	58	1866	366	5.090751
19	59	2011	353	5.697961
19	60	2012	347	5.788406
19	61	1904	343	5.548597
19	62	1714	296	5.781981
19	63	1758	303	5.785821
19	64	1715	290	5.903506
19	65	1790	285	6.272132
19	66	1790	311	5.755558
19	67	1890	370	5.099411
19	68	2033	356	5.710947
19	69	1545	234	6.589813
19	70	656	118	5.524475
19	71	119	0	0.000000
19	72	0	0	0.000000
19	73	76	0	0.000000
19	74	85	0	0.000000
19	75	0	0	0.000000
19	76	62	0	0.000000
20	0	26	0	0.000000
20	1	0	0	0.000000
20	2	8	0	0.000000
20	3	105	9	10.599969
20	4	937	153	6.111547
20	5	1929	334	5.774169
20	6	2622	474	5.521073
20	7	2751	464	5.919689
20	8	2753	446	6.166199
20	9	2673	487	5.479979
20	10	2724	489	5.566613
20	11	2779	478	5.813745
20	12	2769	473	5.842429
20	13	2857	461	6.188121
20	14	2900	457	6.343388
20	15	2981	439	6.781692
20	16	2817	466	6.041198
20	17	2690	471	5.702286
20	18	2666	460	5.786919
20	19	2751	458	5.996917
20	20	2964	449	6.596457
20	21	2939	509	5.768317
20	22	2781	475	5.848356
20	23	2707	458	5.909382
20	24	2610	442	5.897120
20	25	2743	437	6.266538
20	26	2753	438	6.274991
20	27	2729	448	6.085586
20	28	2647	440	6.008261
20	29	2597	416	6.231223
20	30	2484	418	5.940232
20	31	2154	369	5.835047
20	32	1685	317	5.302266
20	33	1639	297	5.510668
20	34	1843	328	5.613741
20	35	1828	318	5.739111
20	36	1654	264	6.255915
20	37	1579	274	5.742844
20	38	1551	269	5.765127
20	39	1299	238	5.456969
20	40	1059	210	5.030962
20	41	1149	234	4.911726
20	42	1612	280	5.752612
20	43	1988	343	5.782044
20	44	2407	400	6.017589
20	45	2478	402	6.157621
20	46	2350	346	6.782567
20	47	2304	393	5.853014
20	48	2124	400	5.309082
20	49	2130	373	5.710350
20	50	2293	393	5.831086
20	51	2450	390	6.282908
20	52	2662	420	6.339947
20	53	2636	451	5.838131
20	54	2526	418	6.040987
20	55	2270	415	5.457383
20	56	1917	321	5.967264
20	57	1683	334	5.035760
20	58	1806	283	6.363685
20	59	2010	325	6.173042
20	60	2043	325	6.281655
20	61	1836	325	5.646744
20	62	1647	312	5.276902
20	63	1665	296	5.624856
20	64	1786	320	5.575232
20	65	1733	319	5.432450
20	66	1797	302	5.950786
20	67	2009	371	5.404000
20	68	2228	379	5.873314
20	69	1902	304	6.248745
20	70	1090	172	6.315379
20	71	240	74	3.208962
20	72	74	0	0.000000
20	73	77	0	0.000000
20	74	70	0	0.000000
20	75	87	0	0.000000
20	76	65	0	0.000000
21	0	10	11	0.916665
21	1	0	0	0.000000
21	2	27	0	0.000000
21	3	421	51	8.115383
21	4	1471	211	6.946015
21	5	2334	378	6.165173
21	6	2759	460	5.993894
21	7	2726	441	6.172489
21	8	2658	483	5.494067
21	9	2819	419	6.715496
21	10	2783	474	5.861456
21	11	2847	476	5.969708
21	12	2772	459	6.028287
21	13	2814	421	6.672082
21	14	2763	465	5.942274
21	15	2806	497	5.645207
21	16	2828	421	6.706291
21	17	2666	470	5.662271
21	18	2538	455	5.573452
21	19	2849	500	5.697189
21	20	2884	472	6.108560
21	21	2849	470	6.057161
21	22	2688	444	6.050245
21	23	2625	452	5.801291
21	24	2654	439	6.037437
21	25	2782	454	6.128695
21	26	2820	439	6.420521
21	27	2739	460	5.948426
21	28	2675	441	6.063584
21	29	2614	479	5.453095
21	30	2569	409	6.275423
21	31	2238	420	5.321722
21	32	1655	266	6.209285
21	33	1502	286	5.235610
21	34	1498	260	5.758491
21	35	1720	321	5.343335
21	36	1725	273	6.313332
21	37	1447	292	4.943051
21	38	1448	256	5.636955
21	39	1199	213	5.619062
21	40	952	165	5.764758
21	41	1097	200	5.478850
21	42	1472	299	4.919768
21	43	1998	354	5.633955
21	44	2363	418	5.642061
21	45	2397	424	5.649897
21	46	2491	375	6.638450
21	47	2335	396	5.890771
21	48	2057	357	5.759238
21	49	1866	345	5.404289
21	50	2157	359	6.008106
21	51	2429	380	6.388117
21	52	2559	411	6.216705
21	53	2548	441	5.773585
21	54	2493	425	5.865422
21	55	2388	409	5.831964
21	56	1988	354	5.603960
21	57	1678	281	5.954750
21	58	1722	336	5.117067
21	59	1948	386	5.036345
21	60	1983	322	6.149681
21	61	1712	285	5.996777
21	62	1598	277	5.767057
21	63	1669	331	5.040328
21	64	1766	279	6.325650
21	65	1665	330	5.030716
21	66	1774	303	5.843033
21	67	1972	319	6.171894
21	68	2429	385	6.306046
21	69	2262	364	6.206629
21	70	1580	275	5.744627
21	71	512	97	5.238493
21	72	0	0	0.000000
21	73	0	0	0.000000
21	74	0	0	0.000000
21	75	76	0	0.000000
21	76	55	0	0.000000
22	0	18	0	0.000000
22	1	0	0	0.000000
22	2	84	19	4.250002
22	3	800	140	5.683029
22	4	2020	297	6.799875
22	5	2744	409	6.708549
22	6	2859	448	6.378600
22	7	2807	487	5.762525
22	8	2720	449	6.055169
22	9	2834	414	6.832058
22	10	2747	444	6.180264
22	11	2828	433	6.529076
22	12	2748	449	6.121099
22	13	2776	483	5.745507
22	14	2788	420	6.624594
22	15	2765	462	5.981499
22	16	2718	465	5.839916
22	17	2707	435	6.212247
22	18	2768	439	6.303192
22	19	2817	450	6.256031
22	20	2882	442	6.510924
22	21	2772	441	6.285120
22	22	2726	404	6.749286
22	23	2543	421	6.027745
22	24	2608	439	5.931874
22	25	2672	395	6.752277
22	26	2780	466	5.954454
22	27	2760	421	6.551583
22	28	2763	478	5.775910
22	29	2735	449	6.087426
22	30	2555	417	6.123229
22	31	2300	400	5.748426
22	32	1811	295	6.126854
22	33	1476	252	5.848181
22	34	1483	227	6.508089
22	35	1753	278	6.294075
22	36	1766	316	5.588583
22	37	1501	256	5.851450
22	38	1311	227	5.754115
22	39	1247	221	5.622703
22	40	979	215	4.543305
22	41	1037	193	5.358448
22	42	1334	238	5.589276
22	43	1924	342	5.618819
22	44	2267	362	6.247255
22	45	2358	391	6.026883
22	46	2385	403	5.910903
22	47	2152	370	5.801899
22	48	1913	304	6.275731
22	49	1779	307	5.781646
22	50	1932	398	4.847960
22	51	2244	372	6.020743
22	52	2404	359	6.680249
22	53	2537	440	5.758650
22	54	2434	413	5.891721
22	55	2328	367	6.341112
22	56	1967	326	6.028823
22	57	1758	299	5.877537
22	58	1733	327	5.299394
22	59	1867	308	6.045432
22	60	1849	284	6.491210
22	61	1676	316	5.303053
22	62	1775	279	6.349986
22	63	1681	286	5.879281
22	64	1681	316	5.313585
22	65	1719	293	5.859679
22	66	1665	323	5.152859
22	67	1844	328	5.606206
22	68	2238	377	5.925746
22	69	2416	413	5.841208
22	70	1826	280	6.520640
22	71	880	169	5.183445
22	72	163	0	0.000000
22	73	0	0	0.000000
22	74	91	0	0.000000
22	75	80	0	0.000000
22	76	56	0	0.000000
23	0	11	0	0.000000
23	1	0	0	0.000000
23	2	207	31	6.499997
23	3	1258	197	6.358744
23	4	2254	337	6.675977
23	5	2890	424	6.810193
23	6	2999	474	6.316342
23	7	2855	464	6.143786
23	8	2844	482	5.898758
23	9	2755	445	6.190446
23	10	2824	451	6.250941
23	11	2824	457	6.174469
23	12	2699	456	5.917252
23	13	2871	432	6.641845
23	14	2798	450	6.206097
23	15	2717	442	6.144646
23	16	2762	456	6.056638
23	17	2717	422	6.434268
23	18	2806	480	5.842162
23	19	2799	465	6.010010
23	20	2883	503	5.732032
23	21	2790	434	6.429608
23	22	2715	468	5.793602
23	23	2603	415	6.262478
23	24	2586	409	6.310856
23	25	2662	457	5.822252
23	26	2780	444	6.257773
23	27	2759	462	5.960907
23	28	2697	478	5.633027
23	29	2612	450	5.803423
23	30	2631	448	5.870796
23	31	2290	376	6.083747
23	32	1868	332	5.623128
23	33	1492	280	5.318334
23	34	1498	285	5.250770
23	35	1665	323	5.152165
23	36	1732	314	5.513555
23	37	1634	265	6.152964
23	38	1424	250	5.679280
23	39	1353	256	5.284937
23	40	1049	205	5.099595
23	41	1032	221	4.651942
23	42	1214	226	5.367787
23	43	1623	294	5.506108
23	44	2117	324	6.530470
23	45	2316	358	6.462095
23	46	2254	387	5.817613
23	47	2090	338	6.173607
23	48	1745	284	6.137472
23	49	1704	304	5.602895
23	50	1793	308	5.817408
23	51	2187	349	6.254212
23	52	2273	401	5.656823
23	53	2361	363	6.497320
23	54	2396	384	6.233964
23	55	2335	416	5.604118
23	56	2082	385	5.404676
23	57	1800	315	5.707426
23	58	1774	312	5.677095
23	59	1854	362	5.115199
23	60	1836	330	5.547971
23	61	1635	303	5.383603
23	62	1690	288	5.861806
23	63	1644	306	5.366398
23	64	1581	326	4.846390
23	65	1453	288	5.038749
23	66	1575	296	5.319197
23	67	1667	267	6.240054
23	68	1899	314	6.045933
23	69	2194	330	6.634460
23	70	2017	354	5.695260
23	71	1227	219	5.585332
23	72	313	68	4.557415
23	73	86	0	0.000000
23	74	65	0	0.000000
23	75	68	0	0.000000
23	76	66	0	0.000000
24	0	12	0	0.000000
24	1	24	0	0.000000
24	2	530	106	4.963063
24	3	1719	285	6.015735
24	4	2641	475	5.551555
24	5	2991	514	5.809893
24	6	3159	464	6.808407
24	7	3043	443	6.856363
24	8	2830	445	6.352865
24	9	2755	468	5.885976
24	10	2845	444	6.402077
24	11	2770	491	5.640915
24	12	2792	449	6.211549
24	13	2801	430	6.503880
24	14	2767	475	5.824983
24	15	2804	457	6.136047
24	16	2719	439	6.183786
24	17	2769	451	6.130985
24	18	2752	463	5.934674
24	19	2848	431	6.595090
24	20	2939	493	5.957183
24	21	2780	494	5.621755
24	22	2728	465	5.865677
24	23	2612	429	6.076959
24	24	2581	441	5.848524
24	25	2672	422	6.321547
24	26	2869	421	6.803083
24	27	2734	428	6.378881
24	28	2771	428	6.461662
24	29	2630	408	6.441396
24	30	2505	475	5.272526
24	31	2242	384	5.831204
24	32	1859	309	6.001470
24	33	1352	250	5.391809
24	34	1219	201	6.044565
24	35	1326	262	5.053174
24	36	1699	324	5.244663
24	37	1701	307	5.539929
24	38	1543	272	5.655987
24	39	1293	257	5.029810
24	40	1074	199	5.374903
24	41	828	150	5.495145
24	42	1128	199	5.670974
24	43	1643	274	5.991165
24	44	1987	357	5.565849
24	45	2107	388	5.429216
24	46	2172	391	5.554818
24	47	2029	320	6.338269
24	48	1781	343	5.190139
24	49	1674	329	5.082216
24	50	1923	325	5.909276
24	51	2083	360	5.775050
24	52	2221	379	5.854001
24	53	2216	343	6.458169
24	54	2074	350	5.918017
24	55	2089	367	5.676706
24	56	2037	321	6.344919
24	57	1822	312	5.822254
24	58	1733	320	5.417404
24	59	1774	317	5.590954
24	60	1750	289	6.054167
24	61	1632	277	5.878143
24	62	1577	300	5.248134
24	63	1568	303	5.162105
24	64	1449	272	5.323175
24	65	1351	245	5.509749
24	66	1525	253	6.021572
24	67	1617	286	5.636622
24	68	1777	314	5.658650
24	69	2090	359	5.808475
24	70	2331	363	6.409700
24	71	1568	244	6.403886
24	72	509	107	4.758299
24	73	86	0	0.000000
24	74	78	0	0.000000
24	75	84	0	0.000000
24	76	61	0	0.000000
25	0	13	0	0.000000
25	1	105	18	5.578958
25	2	917	154	5.922742
25	3	2175	405	5.362675
25	4	2991	516	5.788188
25	5	3159	475	6.640665
25	6	3097	502	6.168230
25	7	2985	495	6.023773
25	8	2810	450	6.235769
25	9	2624	452	5.794341
25	10	2687	443	6.066707
25	11	2808	402	6.978787
25	12	2785	436	6.375390
25	13	2783	465	5.985235
25	14	2838	411	6.900821
25	15	2735	421	6.483412
25	16	2682	416	6.444042
25	17	2739	450	6.083305
25	18	2779	458	6.055951
25	19	2816	449	6.266574
25	20	2745	428	6.407319
25	21	2714	461	5.878373
25	22	2606	412	6.318856
25	23	2683	438	6.120902
25	24	2648	428	6.179343
25	25	2668	409	6.511771
25	26	2782	457	6.088081
25	27	2875	475	6.040474
25	28	2807	452	6.203115
25	29	2671	403	6.625615
25	30	2565	433	5.924198
25	31	2319	396	5.844142
25	32	1879	307	6.114837
25	33	1291	224	5.754480
25	34	1005	198	5.059696
25	35	1131	214	5.284344
25	36	1333	244	5.459592
25	37	1670	286	5.827153
25	38	1606	257	6.240681
25	39	1458	275	5.295973
25	40	1122	193	5.785936
25	41	871	164	5.301279
25	42	1116	241	4.616070
25	43	1599	300	5.322220
25	44	2007	360	5.563272
25	45	2062	375	5.493211
25	46	2014	345	5.830644
25	47	2032	367	5.532529
25	48	2005	342	5.861372
25	49	1819	324	5.606768
25	50	1920	332	5.778908
25	51	1959	340	5.757968
25	52	2084	349	5.965803
25	53	1967	330	5.948844
25	54	1811	345	5.237882
25	55	1919	360	5.317265
25	56	1836	317	5.789373
25	57	1782	325	5.469914
25	58	1681	306	5.488242
25	59	1739	277	6.268813
25	60	1694	306	5.536999
25	61	1529	259	5.897055
25	62	1437	267	5.381655
25	63	1463	230	6.343457
25	64	1276	249	5.123402
25	65	1344	275	4.876734
25	66	1594	319	4.984945
25	67	1627	316	5.135502
25	68	1784	294	6.066847
25	69	2131	340	6.256098
25	70	2280	345	6.605537
25	71	1619	273	5.914250
25	72	713	109	6.500653
25	73	101	0	0.000000
25	74	0	0	0.000000
25	75	105	0	0.000000
25	76	73	0	0.000000
26	0	16	0	0.000000
26	1	247	43	5.636364
26	2	1313	205	6.398224
26	3	2483	372	6.661855
26	4	3081	486	6.336114
26	5	3079	467	6.591479
26	6	2993	490	6.097516
26	7	2700	441	6.122330
26	8	2619	478	5.468338
26	9	2706	436	6.202614
26	10	2617	434	6.026618
26	11	2733	407	6.714939
26	12	2886	465	6.207886
26	13	2880	495	5.807355
26	14	2822	503	5.610363
26	15	2747	462	5.933912
26	16	2743	446	6.143071
26	17	2705	508	5.323026
26	18	2839	475	5.974345
26	19	2863	459	6.227525
26	20	2785	477	5.833347
26	21	2754	446	6.174519
26	22	2579	457	5.635212
26	23	2537	457	5.546322
26	24	2579	429	6.011094
26	25	2753	449	6.120409
26	26	2759	471	5.846392
26	27	2787	486	5.726986
26	28	2732	492	5.547862
26	29	2677	496	5.391606
26	30	2679	436	6.135959
